 X Y Z
pca1 -0.9109714146518789 -0.41246946668964446 0.00014399970551507506
pca2 -0.3968661223142115 0.8764149730986159 -0.2727527742990588
pca3 0.11237598785521852 -0.24852712925818024 -0.9620841456838646
