 X Y Z
pca1 0.9147341119075164 0.4040563135415254 -3.7251752175924337e-09
pca2 0.4040563135390147 -0.9147341119018001 3.533638443707487e-06
pca3 -1.424381378108717e-06 3.233844804172734e-06 0.9999999999937567
