 X Y Z
pca1 0.5717181793392844 0.8200935636395843 -0.024184091669966983
pca2 -0.023564940543718108 0.045878190723440994 0.9986690568917784
pca3 -0.8201115881330693 0.570387358286341 -0.0455548517392388
