 X Y Z
pca1 -0.12549938774857758 0.9920376002238009 0.010550043456530229
pca2 0.9839600068191692 0.1258223559587112 -0.12645726440746702
pca3 -0.12677779243681758 -0.005489488428067102 -0.9919159525189851
