 X Y Z
pca1 -0.2918034853842175 -0.9564782934900419 -5.83104454756685e-13
pca2 -0.9564782934900419 0.2918034853842175 4.948129964624915e-09
pca3 -4.732608752619138e-09 1.4444392965654468e-09 -1.0
