 X Y Z
pca1 0.6600387225559259 0.7512315786272179 -1.3902007439021184e-10
pca2 0.7512315786271748 -0.660038722555888 3.3897970309055165e-07
pca3 -2.5456049884299057e-07 2.2384416647021978e-07 0.9999999999999426
