 X Y Z
pca1 0.2791723053187413 0.9602410235699209 -2.4421523428515028e-05
pca2 0.9568560047274143 -0.2781860399516937 0.08389942427147792
pca3 0.08055687531247882 -0.023445763570120813 -0.9964742274692827
