 X Y Z
pca1 -0.5547779701697583 -0.8319984397904381 -7.74162091210612e-07
pca2 -0.8317909880769415 0.5546396202374567 0.02233033400634506
pca3 -0.01857837367231018 0.01238902131430362 -0.9997506470028242
