 X Y Z
pca1 0.12836474488991279 -0.9917270250776399 3.79157718805329e-08
pca2 -0.9917270245205806 -0.12836474481652788 3.352228573412911e-05
pca3 -3.324008965652851e-05 -4.340681752017727e-06 -0.9999999994381276
