 X Y Z
pca1 -0.7482738492647031 0.6633899656360385 -5.6954051260846896e-11
pca2 0.6633899656360231 0.7482738492646858 2.1469646424016843e-07
pca3 1.4247009726163248e-07 1.6061396697440375e-07 -0.9999999999999769
