 X Y Z
pca1 0.9989106610024402 -0.0466630274897411 0.00023065376681745257
pca2 0.022733034012812747 0.490948525395671 0.8708919304806932
pca3 0.04075169321931025 0.8699379904782344 -0.49147450821222777
