 X Y Z
pca1 -0.5474219247752321 -0.8368567597118279 1.973384930735694e-13
pca2 -0.8368567597118279 0.5474219247752321 -5.886748550963297e-10
pca3 -4.925285043420339e-10 3.224186662954937e-10 1.0
