 X Y Z
pca1 0.919119240059968 0.3939791813456936 -0.00047667364572972034
pca2 -0.1429414622686077 0.33459699276943244 0.9314572404539913
pca3 -0.3671342546209758 0.8560521345664814 -0.36385049400553354
