 X Y Z
pca1 -0.40918242813032296 0.9121292798852726 -0.024288212889130363
pca2 0.38974860026847236 0.1987859696691355 0.8992108578367305
pca3 0.8250247081743312 0.35847498523422283 -0.43684083584663225
