 X Y Z
pca1 -0.17263660697416738 -0.9849844834536361 0.0014728503051746943
pca2 -0.8186090407389389 0.14264433674704488 -0.5563558498070009
pca3 0.5477917855836477 -0.09725307475638124 -0.83094283744281
