 X Y Z
pca1 0.9038683295730713 -0.42781075581942274 -1.4744019934977293e-08
pca2 -0.42781075573512856 -0.9038683293942915 -1.9882431350200188e-05
pca3 -8.49259133078974e-06 -1.7977407662667662e-05 0.9999999998023443
