 X Y Z
pca1 0.6267188987146284 -0.7792454141549139 8.069981599475127e-05
pca2 -0.7137970789639312 -0.5741227081539689 -0.40109455997870713
pca3 -0.312597428102797 -0.2513159376173537 0.9160366518011315
