 X Y Z
pca1 -0.8247870227216204 0.56544296105432 0.0007905340775418484
pca2 0.5654380804959931 0.8247844203594077 -0.003230643496728439
pca3 -0.002478764815820724 -0.0022175947597696806 -0.9999944689839387
