 X Y Z
pca1 -0.4330644539833486 -0.9013010131552424 0.010567042227485075
pca2 -0.9013458013084373 0.4329541230097358 -0.011246058532711021
pca3 0.005561039449127958 -0.01439482734192591 -0.9998809248035694
