 X Y Z
pca1 0.9911551579140623 0.13270814948732518 9.208169560288412e-14
pca2 0.13270814948732518 -0.9911551579140623 -3.349475938297798e-10
pca3 4.4359008104836016e-11 -3.3199725524671563e-10 1.0
