 X Y Z
pca1 -0.31784227640286433 -0.9481435981519426 6.79303492427236e-05
pca2 0.7359492631497913 -0.2466640698765112 0.6305041781790467
pca3 0.5977917441721027 -0.20045087656441604 -0.7761858518964596
