 X Y Z
pca1 -0.5884406942342875 0.7960336678197681 0.14166138876375806
pca2 -0.6532408270105933 -0.5713089574955073 0.4968727171136616
pca3 0.47645983177555074 0.1998411238529333 0.8561831310657848
