 X Y Z
pca1 -0.8392985699284263 0.5436707737812366 1.5881127062064798e-05
pca2 0.5436328984096724 0.8392404434306956 -0.011779213766132833
pca3 -0.006417342346885774 -0.009877643765661758 -0.9999306225288039
