 X Y Z
pca1 -0.9551910205529892 0.29599005769593467 3.0985440717217785e-07
pca2 0.29599005428038827 0.9551910096886524 -0.00015092072625492133
pca3 -4.49670046157498e-05 -0.00014406640871123875 -0.9999999886114191
