 X Y Z
pca1 -0.9915484335021484 -0.1293566254347942 0.009928115408184614
pca2 -0.048494898378545905 0.2985700106574324 -0.9531548633707301
pca3 0.12033265911917011 -0.9455806746080119 -0.3023197627631488
