 X Y Z
pca1 0.40841834632984475 -0.9127948588709267 3.286059539352215e-13
pca2 -0.9127948588709267 -0.40841834632984475 -2.5707861084003545e-09
pca3 -2.3467345517049413e-09 -1.0496562613352634e-09 1.0
