 X Y Z
pca1 -0.968260270923195 -0.24979189059355647 -0.00872118945083614
pca2 -0.17511615589901103 0.6530736886624638 0.7367693595148732
pca3 0.17834343188044213 -0.7149117208232779 0.6760879023726175
