 X Y Z
pca1 -0.8198781267910084 0.5725379139929837 0.00044073827839653785
pca2 0.5668629189740634 0.811642896504425 0.141075297788492
pca3 0.08041323461888404 0.11591438907430794 -0.9899987707586603
