 X Y Z
pca1 0.6406000551712653 -0.7678746778985447 0.00021990174688030467
pca2 -0.7678185359650064 -0.6405497022837828 0.012279036310375186
pca3 -0.009287903053238017 -0.008034795975222091 -0.9999245856115901
