 X Y Z
pca1 -0.9625131981347681 -0.2712348491923201 8.615111440798988e-12
pca2 -0.2712348491923199 0.9625131981347673 -4.024066179429456e-08
pca3 -1.090637767470947e-08 3.873450479713844e-08 0.9999999999999992
