 X Y Z
pca1 -0.27551975053228106 0.9612954109256058 -5.723538547684977e-10
pca2 0.9612954109236772 0.2755197505317295 2.002994977832902e-06
pca3 1.9256275750890863e-06 5.513144754759197e-07 -0.999999999997994
