 X Y Z
pca1 -0.8543409700931263 -0.5196757425365651 -0.006215258595253693
pca2 -0.024125503034893782 0.027710247547093645 0.9993248232102473
pca3 0.5191526431827631 -0.8539140851396867 0.03621143847463134
