 X Y Z
pca1 -0.17943870334447795 -0.9837689779706749 -0.0005913751664889528
pca2 -0.8530311119593713 0.15529272193629037 0.49821892029807274
pca3 0.49004048176799825 -0.0899042184558272 0.8670510698525403
