 X Y Z
pca1 0.3840018454108508 -0.9233323251715354 -3.7930633074498144e-06
pca2 -0.9233089366715952 -0.38399214767222095 0.007116037411615977
pca3 0.006571923875800698 0.00272906932882406 0.9999746806780506
