 X Y Z
pca1 -0.14547372644551293 -0.9893620978989044 0.0001848110778456936
pca2 -0.5161436540096745 0.07573331324318229 -0.8531472286134153
pca3 0.8440575355623556 -0.1242058956180762 -0.5216701756417691
