 X Y Z
pca1 -0.9650610693943552 -0.2620249871713622 0.00019605425594440952
pca2 0.1756043301051471 -0.6462104956187825 0.7426810315340293
pca3 0.19447429544221603 -0.7167669784874122 -0.6696453142987555
