 X Y Z
pca1 0.8436543380296224 0.5368867272636213 -3.4580511134797247e-06
pca2 0.536869482262212 -0.8436271878795514 0.008020404350484522
pca3 -0.004303131337126134 0.006768305445148853 0.999967836033788
