 X Y Z
pca1 0.6471906687509726 -0.762328169676071 -2.1162697550548631e-13
pca2 -0.762328169676071 -0.6471906687509726 2.94647386942883e-10
pca3 2.2475496619180825e-10 1.9053171019639988e-10 1.0
