 X Y Z
pca1 -0.016991323321209593 -0.9998547752335846 -0.0013127735493958276
pca2 -0.773556657621041 0.012313756367636217 0.6336075037862813
pca3 -0.6334993231108915 0.011781334674661326 -0.7736535450518701
