 X Y Z
pca1 -0.8345351765963535 0.5509546614952023 4.867560788021289e-09
pca2 0.5509546614945224 0.8345351765953375 -1.5634833835049745e-06
pca3 -8.654706090141768e-07 -1.3021000762525203e-06 -0.9999999999987776
