 X Y Z
pca1 -0.9998496301136902 0.017341189322609515 -1.773116407154578e-05
pca2 0.017340251571093503 0.9997838317813154 -0.011471938987032993
pca3 0.00018120973471417122 0.011470521415717411 0.9999341949855921
