 X Y Z
pca1 0.9943437243260134 0.10620994644747468 -7.18964354764346e-05
pca2 0.10527341554006198 -0.98548571786757 0.13317435135779498
pca3 -0.014073587815560964 0.13242864929713874 0.9910926228013872
