 X Y Z
pca1 -0.9216484554502049 -0.3880235697019923 0.0013542237537655562
pca2 -0.37510528069409504 0.8900604660773077 -0.25901427590318454
pca3 0.09929830291428085 -0.2392280838070021 -0.9658725438464301
