 X Y Z
pca1 0.9844363164046057 -0.17574168238529833 -4.01442012325487e-06
pca2 -0.17574053095215852 -0.9844297833218796 -0.003642456518665462
pca3 -0.0006361795218734662 -0.0035864719742228976 0.9999933662251935
