 X Y Z
pca1 0.6666462704435562 0.7453742349316841 1.9244687059197777e-06
pca2 0.7453710448625044 -0.6666434097578459 -0.002927406191714707
pca3 -0.002180730216103538 0.0019529788630301204 -0.9999957151354624
