 X Y Z
pca1 0.15396824290907649 0.9880757967764879 3.3694548797463646e-10
pca2 0.9880757967758368 -0.15396824290897462 -1.1480764367962882e-06
pca3 -1.1343346611430642e-06 1.771002393803385e-07 -0.9999999999993409
