0.629868 0.673114 -0.000419619
0.635993 0.667602 -0.000419135
0.635932 0.667768 -0.000321328
0.635641 0.668143 -0.00022728
0.635133 0.668715 -0.000140605
0.634427 0.669459 -6.4633e-05
0.63355 0.670349 -2.28401e-06
0.632535 0.671349 4.40461e-05
0.631422 0.672422 7.25768e-05
0.630254 0.673526 8.22119e-05
0.629075 0.674619 7.25811e-05
0.627931 0.675658 4.40544e-05
0.626865 0.676604 -2.27193e-06
0.625919 0.67742 -6.46176e-05
0.625129 0.678076 -0.000140587
0.624526 0.678545 -0.00022726
0.624131 0.67881 -0.000321307
0.623962 0.67886 -0.000419113
0.624024 0.678695 -0.00051692
0.624314 0.678319 -0.000610969
0.624822 0.677748 -0.000697647
0.625528 0.677003 -0.000773621
0.626406 0.676113 -0.000835974
0.62742 0.675113 -0.000882308
0.628533 0.67404 -0.000910842
0.629701 0.672936 -0.000920482
0.63088 0.671844 -0.000910855
0.632024 0.670805 -0.000882333
0.63309 0.669859 -0.00083601
0.634036 0.669042 -0.000773668
0.634826 0.668387 -0.000697701
0.63543 0.667918 -0.00061103
0.635824 0.667653 -0.000516984
0.642104 0.662537 -0.000417702
0.641983 0.662862 -0.000225847
0.641413 0.663599 -4.13654e-05
0.640416 0.664719 0.000128655
0.63903 0.66618 0.000277679
0.63731 0.667926 0.000399981
0.63532 0.669888 0.000490861
0.633137 0.671992 0.000546826
0.630845 0.674158 0.000565726
0.628533 0.676301 0.000546834
0.626288 0.678339 0.000490877
0.624198 0.680195 0.000400005
0.622343 0.681796 0.000277709
0.620793 0.683082 0.00012869
0.619609 0.684002 -4.1326e-05
0.618836 0.684522 -0.000225806
0.618503 0.684621 -0.000417659
0.618624 0.684296 -0.000609515
0.619194 0.683559 -0.000793999
0.620191 0.682439 -0.000964023
0.621576 0.680978 -0.00111305
0.623297 0.679233 -0.00123536
0.625286 0.677271 -0.00132625
0.627469 0.675166 -0.00138222
0.629761 0.673001 -0.00140113
0.632073 0.670858 -0.00138225
0.634318 0.668819 -0.0013263
0.636408 0.666964 -0.00123543
0.638264 0.665362 -0.00111314
0.639813 0.664077 -0.000964129
0.640998 0.663156 -0.000794117
0.641771 0.662636 -0.00060964
0.642104 0.662537 -0.000417787
0.641983 0.662862 -0.000225931
0.641413 0.663599 -4.14443e-05
0.640416 0.664719 0.000128584
0.639031 0.66618 0.000277619
0.637311 0.667925 0.000399933
0.635321 0.669887 0.000490828
0.633138 0.671991 0.000546809
0.630846 0.674157 0.000565726
0.628534 0.6763 0.000546851
0.626289 0.678338 0.00049091
0.624199 0.680194 0.000400052
0.622343 0.681795 0.000277769
0.620794 0.683081 0.000128761
0.619609 0.684002 -4.12472e-05
0.618836 0.684522 -0.000225722
0.618503 0.684621 -0.000417574
0.618624 0.684296 -0.000609431
0.619193 0.68356 -0.00079392
0.62019 0.68244 -0.000963952
0.621575 0.680979 -0.00111299
0.623296 0.679234 -0.00123531
0.625286 0.677271 -0.00132622
0.627468 0.675167 -0.0013822
0.62976 0.673002 -0.00140113
0.632072 0.670859 -0.00138226
0.634317 0.66882 -0.00132633
0.636407 0.666965 -0.00123548
0.638263 0.665363 -0.0011132
0.639813 0.664077 -0.0009642
0.640997 0.663157 -0.000794196
0.647963 0.658113 -0.000415375
0.647788 0.658585 -0.000136845
0.64696 0.659655 0.000130981
0.645513 0.661282 0.000377812
0.643502 0.663403 0.000594162
0.641004 0.665937 0.000771718
0.638115 0.668786 0.000903655
0.634946 0.671841 0.000984904
0.631619 0.674984 0.00101234
0.628262 0.678095 0.000984916
0.625003 0.681055 0.000903678
0.621969 0.683749 0.000771752
0.619275 0.686073 0.000594206
0.617025 0.68794 0.000377864
0.615306 0.689276 0.000131039
0.614183 0.690031 -0.000136784
0.613701 0.690175 -0.000415313
0.613876 0.689703 -0.000693844
0.614704 0.688633 -0.000961674
0.616151 0.687007 -0.00120851
0.618162 0.684886 -0.00142487
0.62066 0.682352 -0.00160243
0.623549 0.679503 -0.00173438
0.626718 0.676448 -0.00181564
0.630045 0.673305 -0.00184309
0.633402 0.670194 -0.00181568
0.63666 0.667234 -0.00173445
0.639695 0.66454 -0.00160254
0.642389 0.662215 -0.001425
0.644639 0.660349 -0.00120867
0.646358 0.659013 -0.000961846
0.64748 0.658258 -0.000694027
0.647963 0.658113 -0.000415499
0.647788 0.658585 -0.000136967
0.646961 0.659655 0.000130867
0.645514 0.661281 0.000377709
0.643503 0.663402 0.000594075
0.641005 0.665935 0.000771649
