-0.628531 -0.388036 -0.000323076
-0.691477 -0.286692 -0.000326004
-0.690699 -0.288906 -0.00025632
-0.687542 -0.294935 -0.000189313
-0.682128 -0.304548 -0.000127559
-0.674665 -0.317377 -7.34316e-05
-0.665439 -0.332927 -2.90096e-05
-0.654806 -0.350601 3.99924e-06
-0.643174 -0.369721 2.43266e-05
-0.63099 -0.389551 3.11914e-05
-0.618721 -0.409329 2.43297e-05
-0.60684 -0.428295 4.00518e-06
-0.595804 -0.445721 -2.9001e-05
-0.586035 -0.460937 -7.34206e-05
-0.57791 -0.473358 -0.000127547
-0.571741 -0.482506 -0.000189299
-0.567765 -0.488031 -0.000256305
-0.566135 -0.489719 -0.000325989
-0.566913 -0.487507 -0.000395674
-0.570069 -0.481478 -0.000462681
-0.575482 -0.471866 -0.000524436
-0.582945 -0.459038 -0.000578566
-0.59217 -0.443488 -0.00062299
-0.602803 -0.425814 -0.000656002
-0.614435 -0.406695 -0.000676332
-0.62662 -0.386865 -0.0006832
-0.638888 -0.367087 -0.000676341
-0.650769 -0.34812 -0.00065602
-0.661806 -0.330694 -0.000623016
-0.671575 -0.315478 -0.000578599
-0.6797 -0.303056 -0.000524475
-0.685869 -0.293907 -0.000462724
-0.689846 -0.288381 -0.000395719
-0.752555 -0.189582 -0.000334675
-0.751028 -0.193924 -0.000197984
-0.744835 -0.205751 -6.65458e-05
-0.734215 -0.224609 5.45886e-05
-0.719576 -0.249772 0.000160764
-0.70148 -0.280275 0.000247901
-0.680622 -0.314945 0.00031265
-0.657804 -0.352449 0.000352524
-0.633904 -0.391347 0.00036599
-0.609838 -0.430143 0.00035253
-0.586533 -0.467347 0.000312662
-0.564884 -0.501529 0.000247918
-0.545722 -0.531376 0.000160786
-0.529785 -0.55574 5.46139e-05
-0.517684 -0.573685 -6.65177e-05
-0.509884 -0.584522 -0.000197954
-0.506686 -0.587835 -0.000334645
-0.508212 -0.583495 -0.000471336
-0.514404 -0.571669 -0.000602776
-0.525023 -0.552813 -0.000723914
-0.539661 -0.527651 -0.000830093
-0.557757 -0.497149 -0.000917234
-0.578614 -0.46248 -0.000981989
-0.601431 -0.424976 -0.00102187
-0.625332 -0.386079 -0.00103534
-0.649397 -0.347282 -0.00102189
-0.672702 -0.310078 -0.000982024
-0.694352 -0.275895 -0.000917285
-0.713514 -0.246047 -0.000830158
-0.729453 -0.221682 -0.000723989
-0.741555 -0.203735 -0.000602861
-0.749355 -0.192896 -0.000471426
-0.752554 -0.189582 -0.000334736
-0.751029 -0.19392 -0.000198044
-0.744839 -0.205744 -6.6602e-05
-0.734221 -0.224599 5.45381e-05
-0.719583 -0.24976 0.000160721
-0.701488 -0.280261 0.000247867
-0.680632 -0.314929 0.000312627
-0.657815 -0.352432 0.000352512
-0.633914 -0.39133 0.00036599
-0.609849 -0.430126 0.000352542
-0.586543 -0.467331 0.000312685
-0.564893 -0.501515 0.000247952
-0.54573 -0.531364 0.000160829
-0.529791 -0.555731 5.46645e-05
-0.517688 -0.573679 -6.64616e-05
-0.509887 -0.584519 -0.000197895
-0.506687 -0.587835 -0.000334584
-0.50821 -0.583498 -0.000471277
-0.5144 -0.571676 -0.00060272
-0.525017 -0.552823 -0.000723863
-0.539654 -0.527663 -0.00083005
-0.557748 -0.497164 -0.000917201
-0.578604 -0.462496 -0.000981966
-0.601421 -0.424993 -0.00102186
-0.625321 -0.386096 -0.00103534
-0.649386 -0.347299 -0.0010219
-0.672692 -0.310093 -0.000982047
-0.694343 -0.275909 -0.000917319
-0.713506 -0.246059 -0.000830201
-0.729446 -0.221691 -0.00072404
-0.74155 -0.203741 -0.000602917
-0.809416 -0.100439 -0.000348756
-0.807199 -0.106742 -0.000150311
-0.798209 -0.123912 4.05079e-05
-0.782791 -0.151289 0.000216368
-0.761538 -0.187821 0.000370511
-0.735266 -0.232104 0.000497014
-0.704986 -0.282437 0.000591016
-0.67186 -0.336885 0.000648904
-0.637161 -0.393355 0.000668453
-0.602224 -0.449679 0.000648912
-0.56839 -0.503691 0.000591033
-0.53696 -0.553316 0.000497039
-0.509142 -0.596646 0.000370543
-0.486004 -0.632017 0.000216405
-0.468436 -0.65807 4.05487e-05
-0.457113 -0.673803 -0.000150268
-0.45247 -0.678611 -0.000348712
-0.454685 -0.672311 -0.000547157
-0.463674 -0.655143 -0.000737979
-0.47909 -0.627768 -0.000913843
-0.500342 -0.591238 -0.00106799
-0.526613 -0.546956 -0.0011945
-0.556893 -0.496625 -0.00128851
-0.590018 -0.442178 -0.00134641
-0.624717 -0.385707 -0.00136596
-0.659654 -0.329383 -0.00134643
-0.693488 -0.27537 -0.00128856
-0.724919 -0.225745 -0.00119458
-0.752738 -0.182412 -0.00106809
-0.775877 -0.147039 -0.000913953
-0.793446 -0.120984 -0.000738101
-0.804771 -0.105249 -0.000547287
-0.809415 -0.100438 -0.000348844
-0.807202 -0.106736 -0.000150398
-0.798214 -0.123902 4.04263e-05
-0.782799 -0.151274 0.000216295
-0.761549 -0.187803 0.000370449
-0.735279 -0.232083 0.000496965
-0.705 -0.282413 0.000590982
-0.671875 -0.33686 0.000648886
-0.637177 -0.39333 0.000668453
-0.602239 -0.449654 0.000648929
-0.568405 -0.503668 0.000591067
-0.536973 -0.553295 0.000497088
-0.509153 -0.596629 0.000370605
-0.486013 -0.632004 0.000216478
-0.468443 -0.658061 4.06302e-05
-0.457117 -0.673798 -0.000150181
-0.45247 -0.678612 -0.000348623
-0.454683 -0.672316 -0.000547071
-0.463668 -0.655153 -0.000737897
-0.479082 -0.627783 -0.00091377
-0.500332 -0.591256 -0.00106793
-0.5266 -0.546977 -0.00119445
-0.556879 -0.496648 -0.00128848
-0.590003 -0.442202 -0.00134639
-0.624701 -0.385732 -0.00136596
-0.659639 -0.329408 -0.00134645
-0.693474 -0.275394 -0.0012886
-0.724906 -0.225765 -0.00119462
-0.752727 -0.18243 -0.00106815
-0.775868 -0.147053 -0.000914027
-0.79344 -0.120994 -0.000738183
-0.804767 -0.105254 -0.000547374
-0.809415 -0.100438 -0.000348932
-0.807204 -0.106731 -0.000150484
-0.79822 -0.123892 4.03448e-05
-0.782808 -0.15126 0.000216221
-0.761559 -0.187785 0.000370387
-0.735292 -0.232062 0.000496916
-0.705014 -0.28239 0.000590948
-0.67189 -0.336835 0.000648869
-0.637192 -0.393305 0.000668453
-0.602254 -0.44963 0.000648947
-0.568419 -0.503645 0.0005911
-0.536987 -0.553274 0.000497137
-0.509165 -0.596611 0.000370667
-0.486022 -0.63199 0.000216552
-0.468449 -0.658052 4.07118e-05
-0.45712 -0.673794 -0.000150095
-0.452471 -0.678612 -0.000348535
-0.45468 -0.672321 -0.000546984
-0.463663 -0.655163 -0.000737816
-0.479074 -0.627797 -0.000913696
-0.500321 -0.591274 -0.00106787
-0.526588 -0.546999 -0.0011944
-0.556865 -0.496672 -0.00128844
-0.589988 -0.442227 -0.00134637
-0.624686 -0.385757 -0.00136596
-0.659624 -0.329432 -0.00134647
-0.693459 -0.275417 -0.00128863
-0.859876 -0.0226861 -0.000367705
-0.857055 -0.0307084 -0.000115133
-0.845612 -0.0525616 0.000127734
-0.825989 -0.087406 0.000351562
-0.798939 -0.133903 0.000547749
-0.765502 -0.190265 0.000708758
-0.726961 -0.254326 0.000828399
-0.6848 -0.323625 0.000902076
-0.640637 -0.395499 0.000926957
-0.59617 -0.467185 0.000902087
-0.553108 -0.53593 0.00082842
-0.513105 -0.59909 0.000708789
-0.477699 -0.65424 0.000547789
-0.44825 -0.699259 0.000351609
-0.425891 -0.732417 0.000127786
-0.411479 -0.752442 -0.000115078
-0.405569 -0.758562 -0.000367649
-0.408389 -0.750542 -0.000620223
-0.419829 -0.728692 -0.000863093
-0.439451 -0.693851 -0.00108693
-0.466499 -0.647356 -0.00128312
-0.499936 -0.590996 -0.00144414
-0.538475 -0.526936 -0.00156379
-0.580636 -0.457638 -0.00163748
-0.624798 -0.385765 -0.00166237
-0.669265 -0.314078 -0.00163751
-0.712328 -0.245332 -0.00156385
-0.752332 -0.182171 -0.00144423
-0.787739 -0.127019 -0.00128324
-0.817189 -0.0819976 -0.00108707
-0.839551 -0.048836 -0.000863249
-0.853964 -0.0288089 -0.000620388
-0.859875 -0.0226857 -0.000367818
-0.857058 -0.0307017 -0.000115243
-0.845619 -0.052549 0.00012763
-0.826 -0.0873879 0.000351468
-0.798953 -0.13388 0.00054767
-0.765518 -0.190238 0.000708695
-0.726979 -0.254296 0.000828356
-0.684819 -0.323594 0.000902054
-0.640657 -0.395467 0.000926957
-0.59619 -0.467154 0.000902109
-0.553127 -0.5359 0.000828463
-0.513122 -0.599064 0.000708851
-0.477714 -0.654217 0.000547869
-0.448262 -0.699241 0.000351702
-0.425899 -0.732406 0.00012789
-0.411484 -0.752436 -0.000114967
-0.40557 -0.758562 -0.000367537
-0.408386 -0.750549 -0.000620113
-0.419822 -0.728705 -0.000862989
-0.43944 -0.693869 -0.00108683
-0.466486 -0.647379 -0.00128304
-0.49992 -0.591023 -0.00144407
-0.538457 -0.526966 -0.00156375
-0.580617 -0.457669 -0.00163745
-0.624779 -0.385796 -0.00166237
-0.669246 -0.314109 -0.00163753
-0.712309 -0.245362 -0.0015639
-0.752315 -0.182197 -0.00144429
-0.787724 -0.127041 -0.00128332
-0.817178 -0.082015 -0.00108716
-0.839542 -0.0488479 -0.000863352
-0.853959 -0.0288147 -0.000620498
-0.859875 -0.0226852 -0.00036793
-0.857061 -0.0306951 -0.000115353
-0.845626 -0.0525364 0.000127526
-0.82601 -0.0873698 0.000351375
-0.798966 -0.133857 0.000547591
-0.765534 -0.190211 0.000708633
-0.726997 -0.254267 0.000828313
-0.684838 -0.323562 0.000902032
-0.640677 -0.395435 0.000926957
-0.596209 -0.467123 0.000902131
-0.553145 -0.535871 0.000828506
-0.513139 -0.599037 0.000708914
-0.477728 -0.654195 0.000547948
-0.448273 -0.699224 0.000351795
-0.425907 -0.732394 0.000127994
-0.411488 -0.75243 -0.000114857
-0.405571 -0.758562 -0.000367425
-0.408383 -0.750556 -0.000620003
-0.419816 -0.728717 -0.000862885
-0.43943 -0.693887 -0.00108674
-0.466473 -0.647402 -0.00128296
-0.499904 -0.59105 -0.00144401
-0.538439 -0.526996 -0.0015637
-0.580597 -0.457701 -0.00163743
-0.624759 -0.385828 -0.00166237
-0.669226 -0.31414 -0.00163755
-0.712291 -0.245391 -0.00156394
-0.752298 -0.182223 -0.00144436
-0.78771 -0.127064 -0.0012834
-0.817166 -0.0820324 -0.00108725
-0.839534 -0.0488597 -0.000863456
-0.853955 -0.0288205 -0.000620609
-0.859874 -0.0226848 -0.000368042
-0.857064 -0.0306884 -0.000115463
-0.845633 -0.0525238 0.000127423
-0.82602 -0.0873517 0.000351282
-0.798979 -0.133834 0.000547511
-0.76555 -0.190184 0.00070857
-0.727015 -0.254237 0.00082827
-0.684858 -0.323531 0.00090201
-0.640696 -0.395403 0.000926957
-0.596229 -0.467092 0.000902153
-0.553164 -0.535842 0.000828549
-0.513156 -0.599011 0.000708976
-0.477742 -0.654173 0.000548027
-0.448285 -0.699206 0.000351889
-0.425915 -0.732382 0.000128097
-0.411493 -0.752424 -0.000114747
-0.405572 -0.758563 -0.000367312
-0.40838 -0.750562 -0.000619892
-0.419809 -0.72873 -0.000862782
-0.43942 -0.693905 -0.00108665
-0.901996 0.0406871 -0.000390795
-0.898678 0.0312538 -9.38009e-05
-0.885224 0.00555711 0.000191781
-0.862149 -0.0354157 0.000454975
-0.830342 -0.09009 0.000685667
-0.791023 -0.156365 0.000874993
-0.745705 -0.231693 0.00101568
-0.696128 -0.31318 0.00110231
-0.644198 -0.397695 0.00113157
-0.59191 -0.48199 0.00110232
-0.541274 -0.562825 0.0010157
-0.494236 -0.637094 0.00087503
-0.452603 -0.701943 0.000685714
-0.417975 -0.754879 0.00045503
-0.391682 -0.79387 0.000191842
-0.374736 -0.817416 -9.37361e-05
-0.367787 -0.824613 -0.000390729
-0.371102 -0.815183 -0.000687725
-0.384555 -0.78949 -0.000973311
-0.407627 -0.74852 -0.00123651
-0.439433 -0.693849 -0.00146721
-0.47875 -0.627576 -0.00165655
-0.524067 -0.55225 -0.00179724
-0.573644 -0.470763 -0.00188389
-0.625573 -0.386249 -0.00191316
-0.677861 -0.301954 -0.00188393
-0.728497 -0.221118 -0.00179732
-0.775537 -0.146847 -0.00165666
-0.817171 -0.0819958 -0.00146735
-0.851801 -0.029056 -0.00123668
-0.878096 0.00993789 -0.000973494
-0.895044 0.0334874 -0.00068792
-0.901995 0.0406875 -0.000390928
-0.898682 0.0312617 -9.39304e-05
-0.885232 0.00557193 0.000191659
-0.862161 -0.0353944 0.000454865
-0.830357 -0.0900631 0.000685574
-0.791042 -0.156333 0.00087492
-0.745726 -0.231658 0.00101563
-0.69615 -0.313144 0.00110229
-0.644221 -0.397658 0.00113157
-0.591933 -0.481953 0.00110235
-0.541296 -0.56279 0.00101575
-0.494256 -0.637063 0.000875103
-0.45262 -0.701916 0.000685808
-0.417988 -0.754859 0.00045514
-0.391692 -0.793856 0.000191964
-0.374741 -0.817409 -9.36065e-05
-0.367788 -0.824613 -0.000390597
-0.371099 -0.815191 -0.000687596
-0.384547 -0.789505 -0.000973189
-0.407615 -0.748542 -0.0012364
-0.439417 -0.693876 -0.00146712
-0.478731 -0.627608 -0.00165647
-0.524046 -0.552284 -0.00179719
-0.573621 -0.4708 -0.00188386
-0.62555 -0.386286 -0.00191316
-0.677838 -0.301991 -0.00188395
-0.728476 -0.221152 -0.00179737
-0.775517 -0.146878 -0.00165673
-0.817155 -0.082022 -0.00146745
-0.851788 -0.0290765 -0.00123679
-0.878086 0.00992398 -0.000973616
-0.895039 0.0334806 -0.000688049
-0.901995 0.040688 -0.00039106
-0.898686 0.0312695 -9.406e-05
-0.88524 0.00558676 0.000191537
-0.862174 -0.0353731 0.000454755
-0.830373 -0.0900362 0.000685481
-0.791061 -0.156302 0.000874846
