0 1 -0 2.16941e-05 0.499989
1 0.50035 -0.847596 -0.0452764 0.522638
2 -0.549922 -0.806078 -0.0409142 0.520457
3 -0.9815 0.0732373 0.0568617 0.471569
4 -0.504061 0.8386 0.0660915 0.466954
5 0.457091 0.858995 -0.00666515 0.503333
6 0.979057 -0.0142164 -0.0306441 0.515322
7 0.460521 -0.870887 -0.0082949 0.504147
8 -0.519056 -0.835214 0.00455905 0.49772
9 -0.980862 0.0289766 0.00277889 0.498611
10 -0.462744 0.865489 0.000123963 0.499938
11 0.521784 0.83201 -0.000262711 0.500131
12 0.981723 -0.0391305 -7.21102e-05 0.500036
13 0.454455 -0.871419 1.1726e-06 0.499999
14 -0.530097 -0.827941 3.97578e-06 0.499998
15 -0.982229 0.0480385 7.32603e-07 0.5
16 -0.447088 0.876224 4.10333e-09 0.5
17 0.537805 0.823993 -1.87989e-08 0.5
18 0.9826 -0.0565409 -3.17718e-09 0.5
19 0.439999 -0.880652 -1.62681e-10 0.5
20 -0.54501 -0.820059 2.16152e-11 0.5
21 -0.982687 0.0646041 4.86378e-12 0.5
22 -0.433119 0.884585 3.78475e-13 0.5
23 0.551675 0.816019 -9.60343e-15 0.5
24 0.982376 -0.0722707 7.21867e-13 0.5
25 0.426348 -0.887956 -2.43561e-12 0.5
26 -0.557804 -0.811751 3.02147e-13 0.5
27 -0.98157 0.0796148 3.01849e-11 0.5
28 -0.419569 0.89073 -1.56532e-10 0.5
29 0.563437 0.807141 4.95919e-10 0.5
30 0.980201 -0.0867357 -1.11695e-09 0.5
31 0.412661 -0.892909 1.61184e-09 0.5
32 -0.568646 -0.802093 1.52465e-10 0.5
33 -0.978233 0.0937482 -1.09988e-08 0.5
34 -0.405512 0.894532 4.79868e-08 0.5
35 0.573531 0.79654 -1.43616e-07 0.5
36 0.975668 -0.100772 3.27291e-07 0.5
37 0.398028 -0.895674 -4.85739e-07 0.5
38 -0.578202 -0.790438 -1.89749e-07 0.5
39 -0.972562 0.107917 4.77798e-06 0.499998
40 -0.390113 0.896409 -2.17279e-05 0.500011
41 0.582795 0.783842 6.72684e-05 0.499966
42 0.968942 -0.115282 -0.000155485 0.500078
43 0.381641 -0.896825 0.000249951 0.499875
44 -0.587387 -0.777239 -0.000164366 0.500082
45 -0.96409 0.123477 -0.00047545 0.500238
46 -0.373595 0.897617 0.00184969 0.499075
47 0.591735 0.770662 -0.00287813 0.501439
48 0.956668 -0.134509 0.000623591 0.499688
49 0.369054 -0.899459 0.00657963 0.49671
50 -0.595061 -0.765126 -0.0119831 0.505992
51 -0.944528 0.153295 0.00145281 0.499274
52 -0.365686 0.901061 0.0228444 0.488578
53 0.590502 0.773256 -0.023671 0.511836
54 0.931239 -0.17809 -0.0214692 0.510735
55 0.328751 -0.903387 0.0477431 0.476128
56 -0.576713 -0.791464 0.0116058 0.494197
57 -0.943328 0.14725 -0.0609637 0.530482
58 -0.274883 0.910517 -0.0072547 0.503627
59 0.626941 0.737099 0.0561341 0.471933
60 0.95332 -0.12168 0.0128588 0.493571
61 0.334387 -0.883258 -0.0295995 0.5148
62 -0.626997 -0.720278 -0.0100663 0.505033
63 -0.953014 0.17484 -0.00369498 0.501847
64 -0.30972 0.912365 -0.0213556 0.510678
65 0.653681 0.693034 -0.000845256 0.500423
66 0.923402 -0.206592 0.0464708 0.476765
67 0.332386 -0.881903 0.0498746 0.475063
68 -0.577291 -0.745042 -0.00209821 0.501049
69 -0.934728 0.159789 -0.0511954 0.525598
70 -0.283445 0.917727 -0.0528381 0.526419
71 0.678542 0.691043 -0.0182502 0.509125
72 0.935082 -0.236435 0.0159822 0.492009
73 0.277607 -0.912508 0.0286342 0.485683
74 -0.635152 -0.69926 0.0224557 0.488772
75 -0.919911 0.196792 0.0100412 0.494979
76 -0.285299 0.89684 0.000546238 0.499727
77 0.640459 0.692538 -0.00363443 0.501817
78 0.920544 -0.214533 -0.00405547 0.502028
79 0.270616 -0.906596 -0.0029424 0.501471
80 -0.652164 -0.685481 -0.00169499 0.500847
81 -0.918611 0.224468 -0.000828867 0.500414
82 -0.262382 0.907779 -0.000339066 0.50017
83 0.656105 0.678911 -0.000140254 0.50007
84 0.914697 -0.230873 -1.01129e-05 0.500005
85 0.254936 -0.907439 -5.55019e-05 0.500028
86 -0.659521 -0.672287 6.87688e-05 0.499966
87 -0.910632 0.237077 -8.97047e-05 0.500045
88 -0.247549 0.906782 8.90248e-05 0.499955
89 0.662762 0.665681 -3.88088e-05 0.500019
90 0.905925 -0.24284 -9.28647e-05 0.500046
91 0.240253 -0.906144 0.000314585 0.499843
92 -0.665095 -0.658594 -0.000570797 0.500285
93 -0.900993 0.248552 0.000696586 0.499652
94 -0.233168 0.905212 -0.000438552 0.500219
95 0.666426 0.650374 -0.000394438 0.500197
96 0.897044 -0.254364 0.00163006 0.499185
97 0.225747 -0.902581 -0.00247058 0.501235
98 -0.6678 -0.641473 0.00169512 0.499152
99 -0.894244 0.259661 0.00130333 0.499348
