0 -3.98168e-18 -0 1 4.10027e-34
1 0.715112 0.459168 0.232317 0.383842
2 0.246252 -0.112699 -0.679108 0.839554
3 -0.0780588 0.547602 -0.390675 0.695338
4 0.384402 0.332005 0.185318 0.407341
5 0.189132 -0.0559477 0.199066 0.400467
6 0.0542546 -0.186438 0.00473189 0.497634
7 -0.215065 -0.246791 -0.0427938 0.521397
8 -0.399368 0.058733 -0.0116406 0.50582
9 -0.181743 0.401806 0.00307601 0.498462
10 0.260935 0.402453 0.00195586 0.499022
11 0.522452 -0.00231224 0.000156061 0.499922
12 0.302964 -0.476463 -0.000101981 0.500051
13 -0.254201 -0.549005 -2.83299e-05 0.500014
14 -0.637645 -0.0880165 -7.42095e-07 0.5
15 -0.442655 0.517125 8.73317e-07 0.5
16 0.206127 0.685644 1.66432e-07 0.5
17 0.720421 0.206193 5.93783e-09 0.5
18 0.586364 -0.515569 -2.2633e-09 0.5
19 -0.121431 -0.801054 -4.11785e-10 0.5
20 -0.764607 -0.341775 -2.63696e-11 0.5
21 -0.721744 0.4725 9.58789e-13 0.5
22 0.0078383 0.885518 2.67508e-13 0.5
23 0.766807 0.482829 -1.31561e-14 0.5
24 0.837125 -0.392115 1.394e-12 0.5
25 0.124446 -0.931998 -4.40226e-12 0.5
26 -0.727249 -0.616964 -1.02574e-12 0.5
27 -0.922573 0.281813 6.28204e-11 0.5
28 -0.263624 0.936731 -3.0438e-10 0.5
29 0.649745 0.732402 9.06904e-10 0.5
30 0.970737 -0.151551 -1.81908e-09 0.5
31 0.397325 -0.899546 1.62958e-09 0.5
32 -0.541359 -0.818993 5.72182e-09 0.5
33 -0.977486 0.012979 -3.9252e-08 0.5
34 -0.51368 0.823866 1.49239e-07 0.5
35 0.411787 0.869089 -4.48664e-07 0.5
36 0.942249 0.121573 1.13138e-06 0.499999
37 0.602342 -0.716416 -2.30918e-06 0.500001
38 -0.272507 -0.878178 3.03619e-06 0.499998
39 -0.868098 -0.240167 2.1686e-06 0.499999
40 -0.655306 0.586553 -3.20882e-05 0.500016
41 0.135829 0.845461 0.00013228 0.499934
42 0.761202 0.332201 -0.000371619 0.500186
43 0.667705 -0.445616 0.000747631 0.499626
44 -0.0137112 -0.774439 -0.000890542 0.500445
45 -0.628531 -0.388036 -0.000323076 0.500162
46 -0.641852 0.307604 0.00431568 0.497842
47 -0.0833142 0.669042 -0.00979523 0.504898
48 0.477212 0.397634 0.00809094 0.495955
49 0.593623 -0.187091 0.0131776 0.493411
50 0.145488 -0.535077 -0.0450235 0.522512
51 -0.305751 -0.338562 0.0332434 0.483378
52 -0.546841 0.0903381 0.0642431 0.467878
53 -0.18816 0.436406 -0.13879 0.569395
54 0.102386 0.151954 -0.0141254 0.507063
55 0.381056 -0.00843361 0.267734 0.366133
56 0.323233 -0.528785 -0.098551 0.549275
57 -0.0354542 -0.0731468 -0.39949 0.699745
58 0.264553 0.0317558 0.201356 0.399322
59 -0.236077 0.285885 0.549953 0.225023
60 0.219642 0.686294 -0.182497 0.591248
61 -0.0510217 -0.0136306 -0.696466 0.848233
62 -0.528885 0.481895 -0.0525638 0.526282
63 0.0454821 0.267936 0.684158 0.157921
64 -0.422044 -0.179757 0.425063 0.287468
65 -0.332419 0.22613 -0.332421 0.66621
66 -0.00691207 -0.260238 -0.576804 0.788402
67 -0.599947 -0.363094 -0.185982 0.592991
68 -0.548364 0.268795 0.252955 0.373522
69 -0.0353416 0.305859 0.336594 0.331703
70 0.122609 0.100338 0.147478 0.426261
71 0.220047 -0.071499 -0.0521794 0.52609
72 0.100535 -0.383112 -0.12565 0.562825
73 -0.358291 -0.389749 -0.095807 0.547903
74 -0.588385 0.102559 -0.0373781 0.518689
75 -0.241654 0.574407 0.00284975 0.498575
76 0.361168 0.525911 0.0170579 0.491471
77 0.657128 -0.0203643 0.0156865 0.492157
78 0.35145 -0.586552 0.0096694 0.495165
79 -0.316978 -0.639484 0.00455908 0.49772
80 -0.739462 -0.082129 0.00162617 0.499187
81 -0.486664 0.600083 0.000338005 0.499831
82 0.250277 0.758815 -5.42133e-05 0.500027
83 0.796835 0.205338 -0.000163131 0.500082
84 0.619181 -0.574281 -3.44965e-05 0.500017
85 -0.152059 -0.850106 -0.00016786 0.500084
86 -0.813151 -0.337866 0.000151466 0.499924
87 -0.735666 0.510023 -0.000260489 0.50013
88 0.0321084 0.906492 0.000271598 0.499864
89 0.789272 0.468181 -0.000188355 0.500094
90 0.825919 -0.413953 -0.000128287 0.500064
91 0.0986373 -0.925408 0.000734881 0.499633
92 -0.726361 -0.583765 -0.00154491 0.500772
93 -0.883918 0.295883 0.00214443 0.498928
94 -0.228844 0.904601 -0.00175748 0.500879
95 0.629868 0.673114 -0.000419619 0.50021
96 0.908281 -0.166616 0.00431873 0.497841
97 0.34542 -0.841829 -0.00788715 0.503944
98 -0.510984 -0.73013 0.00704193 0.496479
99 -0.897965 0.0357862 0.00160724 0.499196
